year,team,player,position_raw,position_primary_code,position_primary_label,salary_usd,war,position_code,position_label,n_positions,salary_split,war_split
2025,NYY,Ben Rice,c,c,C,782800,3,c,C,2,391400,1.5
2025,NYY,Ben Rice,1b,c,C,782800,3,1b,1B,2,391400,1.5
2025,NA,Luis Ortiz,rhp,rhp,RHP,782600,NA,rhp,RHP,1,782600,NA
2025,KCR,Daniel Lynch IV,lhp,lhp,LHP,782500,-0.2,lhp,LHP,2,391250,-0.1
2025,KCR,Daniel Lynch IV,s,lhp,LHP,782500,-0.2,s,SS,2,391250,-0.1
2025,CHC,Miguel Amaya,c,c,C,782500,0.8,c,C,1,782500,0.8
2025,BAL,Gunnar Henderson,ss,ss,SS,782300,4.8,ss,SS,1,782300,4.8
2025,DET,Alex Lange,rhp,rhp,RHP,782200,0,rhp,RHP,1,782200,0
2025,CLE,David Fry,c,c,C,781900,-0.6,c,C,2,390950,-0.3
2025,CLE,David Fry,inf,c,C,781900,-0.6,inf,INF,2,390950,-0.3
2025,MIL,Tobias Myers,rhp,rhp,RHP,781800,0.4,rhp,RHP,1,781800,0.4
2025,KCR,Freddy Fermin,c,c,C,781750,1,c,C,1,781750,1
2025,DET,Parker Meadows,cf,cf,CF,781600,0.2,cf,CF,1,781600,0.2
2025,TOR,Bowden Francis,rhp,rhp,RHP,781500,-0.8,rhp,RHP,1,781500,-0.8
2025,WSN,CJ Abrams,ss,ss,SS,780600,3.1,ss,SS,1,780600,3.1
2025,NA,Josh H. Smith,ss,ss,SS,780500,NA,ss,SS,2,390250,NA
2025,NA,Josh H. Smith,2b,ss,SS,780500,NA,2b,2B,2,390250,NA
2025,TEX,Josh Jung,3b,3b,3B,780500,1.7,3b,3B,1,780500,1.7
2025,PHI,Rafael Marchán,c,c,C,780500,0.3,c,C,1,780500,0.3
2025,CHC,Michael Busch,1b,1b,1B,780500,3.5,1b,1B,1,780500,3.5
2025,TOR,Tyler Heineman,c,c,C,780300,2,c,C,1,780300,2
2025,CLE,Gavin Williams,rhp,rhp,RHP,780300,1.4,rhp,RHP,2,390150,0.7
2025,CLE,Gavin Williams,s,rhp,RHP,780300,1.4,s,SS,2,390150,0.7
2025,CHW,Penn Murfee,rhp,rhp,RHP,780000,-0.1,rhp,RHP,1,780000,-0.1
2025,CIN,Graham Ashcraft,rhp,rhp,RHP,780000,1.6,rhp,RHP,1,780000,1.6
2025,CIN,TJ Friedl,lf,lf,LF,780000,2.9,lf,LF,1,780000,2.9
2025,CIN,Spencer Steer,3b,3b,3B,780000,1,3b,3B,1,780000,1
2025,LAA,Zach Neto,ss,ss,SS,780000,3.2,ss,SS,1,780000,3.2
2025,ATL,Nick Allen,ss,ss,SS,780000,0.7,ss,SS,1,780000,0.7
2025,SFG,Sam Huff,c,c,C,780000,-0.2,c,C,1,780000,-0.2
2025,SFG,Patrick Bailey,c,c,C,780000,3.2,c,C,1,780000,3.2
2025,SFG,Ryan Walker,rhp,rhp,RHP,780000,0.6,rhp,RHP,1,780000,0.6
2025,SFG,Heliot Ramos,of,of,OF,780000,1.1,of,OF,1,780000,1.1
2025,LAD,Emmet Sheehan,rhp,rhp,RHP,780000,2.1,rhp,RHP,1,780000,2.1
2025,LAA,Ben Joyce,rhp,rhp,RHP,780000,-0.2,rhp,RHP,1,780000,-0.2
2025,TOR,Davis Schneider,inf,inf,INF,780000,1.3,inf,INF,1,780000,1.3
2025,LAA,Nolan Schanuel,1b,1b,1B,780000,1.4,1b,1B,2,390000,0.7
2025,LAA,Nolan Schanuel,of,1b,1B,780000,1.4,of,OF,2,390000,0.7
2025,BOS,Wilyer Abreu,of,of,OF,780000,2.4,of,OF,1,780000,2.4
2025,LAA,Sam Bachman,rhp,rhp,RHP,780000,0.2,rhp,RHP,1,780000,0.2
2025,SFG,Casey Schmitt,3b,3b,3B,780000,0.7,3b,3B,1,780000,0.7
2025,NA,Gavin Stone,rhp,rhp,RHP,780000,NA,rhp,RHP,1,780000,NA
2025,BOS,David Hamilton,ss,ss,SS,780000,0.1,ss,SS,2,390000,0.05
2025,BOS,David Hamilton,2b,ss,SS,780000,0.1,2b,2B,2,390000,0.05
2025,SFG,Luis Matos,of,of,OF,780000,-0.2,of,OF,1,780000,-0.2
2025,SFG,Tyler Fitzgerald,2b,2b,2B,780000,0.1,2b,2B,2,390000,0.05
2025,SFG,Tyler Fitzgerald,ss,2b,2B,780000,0.1,ss,SS,2,390000,0.05
2025,SFG,Erik Miller,lhp,lhp,LHP,780000,0.1,lhp,LHP,1,780000,0.1
2025,HOU,Hayden Wesneski,rhp,rhp,RHP,779800,0.2,rhp,RHP,2,389900,0.1
2025,HOU,Hayden Wesneski,s,rhp,RHP,779800,0.2,s,SS,2,389900,0.1
2025,MIA,Ryan Weathers,lhp,lhp,LHP,779100,0.2,lhp,LHP,2,389550,0.1
2025,MIA,Ryan Weathers,s,lhp,LHP,779100,0.2,s,SS,2,389550,0.1
2025,KCR,Angel Zerpa,lhp,lhp,LHP,779000,0.3,lhp,LHP,1,779000,0.3
2025,CLE,Hunter Gaddis,rhp,rhp,RHP,778900,0.8,rhp,RHP,1,778900,0.8
2025,NYM,Mark Vientos,3b,3b,3B,778750,0.4,3b,3B,1,778750,0.4
2025,STL,Alec Burleson,of,of,OF,778650,2.1,of,OF,1,778650,2.1
2025,MIA,Otto Lopez,2b,2b,2B,778500,2.3,2b,2B,1,778500,2.3
2025,MIN,Cole Sands,rhp,rhp,RHP,778050,0.8,rhp,RHP,1,778050,0.8
2025,NA,Huascar Brazoban,rhp,rhp,RHP,778000,NA,rhp,RHP,1,778000,NA
2025,NA,Tyson Miller,rhp,rhp,RHP,778000,NA,rhp,RHP,1,778000,NA
2025,MIA,Ronny Henriquez,rhp,rhp,RHP,778000,1.3,rhp,RHP,1,778000,1.3
2025,SEA,Matt Brash,rhp,rhp,RHP,777600,0.8,rhp,RHP,2,388800,0.4
2025,SEA,Matt Brash,s,rhp,RHP,777600,0.8,s,SS,2,388800,0.4
2025,CLE,Tim Herrin,lhp,lhp,LHP,777300,-0.4,lhp,LHP,1,777300,-0.4
2025,CLE,Logan Allen,lhp,lhp,LHP,777200,1.7,lhp,LHP,2,388600,0.85
2025,CLE,Logan Allen,s,lhp,LHP,777200,1.7,s,SS,2,388600,0.85
2025,MIL,Brice Turang,2b,2b,2B,777100,4.4,2b,2B,1,777100,4.4
2025,NA,Jose Caballero,2b,2b,2B,776800,NA,2b,2B,2,388400,NA
2025,NA,Jose Caballero,ss,2b,2B,776800,NA,ss,SS,2,388400,NA
2025,MIL,Bryan Hudson,lhp,lhp,LHP,776800,-0.1,lhp,LHP,1,776800,-0.1
2025,KCR,Lucas Erceg,rhp,rhp,RHP,776750,0.9,rhp,RHP,1,776750,0.9
2025,TEX,Ezequiel Duran,2b,2b,2B,776500,0,2b,2B,1,776500,0
2025,SDP,Jeremiah Estrada,rhp,rhp,RHP,776500,1,rhp,RHP,1,776500,1
2025,MIL,Jared Koenig,lhp,lhp,LHP,776300,0.9,lhp,LHP,1,776300,0.9
2025,TBR,Kevin Kelly,rhp,rhp,RHP,776100,-0.5,rhp,RHP,1,776100,-0.5
2025,MIL,Joey Ortiz,ss,ss,SS,776000,1.4,ss,SS,1,776000,1.4
2025,BOS,Justin Slaten,rhp,rhp,RHP,776000,0.4,rhp,RHP,1,776000,0.4
2025,STL,Matthew Liberatore,lhp,lhp,LHP,775800,1.8,lhp,LHP,1,775800,1.8
2025,SDP,Matt Waldron,rhp,rhp,RHP,775800,-0.1,rhp,RHP,1,775800,-0.1
2025,COL,Tyler Freeman,2b,2b,2B,775700,-0.7,2b,2B,1,775700,-0.7
2025,TBR,Richie Palacios,of,of,OF,775700,0.1,of,OF,2,387850,0.05
2025,TBR,Richie Palacios,2b,of,OF,775700,0.1,2b,2B,2,387850,0.05
2025,MIA,Calvin Faucher,rhp,rhp,RHP,775500,0,rhp,RHP,1,775500,0
2025,TBR,Josh Lowe,rf,rf,RF,775100,-0.1,rf,RF,2,387550,-0.05
2025,TBR,Josh Lowe,3b,rf,RF,775100,-0.1,3b,3B,2,387550,-0.05
2025,MIN,Joey Wentz,lhp,lhp,LHP,775000,1.1,lhp,LHP,1,775000,1.1
2025,PIT,Ji Hwan Bae,2b,2b,2B,775000,-0.2,2b,2B,1,775000,-0.2
2025,PIT,Carmen Mlodzinski,rhp,rhp,RHP,775000,1.6,rhp,RHP,2,387500,0.8
2025,PIT,Carmen Mlodzinski,s,rhp,RHP,775000,1.6,s,SS,2,387500,0.8
2025,PIT,Jared Triolo,2b,2b,2B,775000,1.4,2b,2B,1,775000,1.4
2025,PIT,Endy Rodríguez,c,c,C,775000,-0.6,c,C,1,775000,-0.6
2025,PIT,Nick Gonzales,ss,ss,SS,775000,0.9,ss,SS,1,775000,0.9
2025,NA,Jared Jones,rhp,rhp,RHP,775000,NA,rhp,RHP,2,387500,NA
2025,NA,Jared Jones,s,rhp,RHP,775000,NA,s,SS,2,387500,NA
2025,KCR,Maikel Garcia,3b,3b,3B,774750,5.6,3b,3B,1,774750,5.6
2025,TBR,Ryan Pepiot,rhp,rhp,RHP,774600,2,rhp,RHP,2,387300,1
2025,TBR,Ryan Pepiot,s,rhp,RHP,774600,2,s,SS,2,387300,1
2025,WSN,Jake Irvin,rhp,rhp,RHP,774600,-0.4,rhp,RHP,2,387300,-0.2
2025,WSN,Jake Irvin,s,rhp,RHP,774600,-0.4,s,SS,2,387300,-0.2
2025,BAL,Colton Cowser,of,of,OF,774500,0.6,of,OF,1,774500,0.6
2025,TBR,Taj Bradley,rhp,rhp,RHP,774200,1.8,rhp,RHP,1,774200,1.8
2025,NYY,Jasson Domínguez,lf,lf,LF,774200,0.6,lf,LF,1,774200,0.6
2025,NA,Romy González,2b,2b,2B,774000,NA,2b,2B,1,774000,NA
2025,BOS,Triston Casas,1b,1b,1B,774000,-0.6,1b,1B,1,774000,-0.6
2025,BOS,Brennan Bernardino,lhp,lhp,LHP,774000,0.6,lhp,LHP,1,774000,0.6
2025,NYM,Brett Baty,3b,3b,3B,774000,2.3,3b,3B,1,774000,2.3
2025,NA,Cody Bradford,lhp,lhp,LHP,774000,NA,lhp,LHP,1,774000,NA
2025,BOS,Greg Weissert,rhp,rhp,RHP,774000,0.7,rhp,RHP,1,774000,0.7
2025,MIL,Elvis Peguero,rhp,rhp,RHP,773800,0,rhp,RHP,1,773800,0
2025,NA,James McArthur,rhp,rhp,RHP,773750,NA,rhp,RHP,1,773750,NA
2025,PHI,Johan Rojas,of,of,OF,773500,0.4,of,OF,1,773500,0.4
2025,TEX,Wyatt Langford,lf,lf,LF,773500,4.1,lf,LF,1,773500,4.1
2025,SEA,Collin Snider,rhp,rhp,RHP,773000,0.2,rhp,RHP,1,773000,0.2
2025,PHI,Orion Kerkering,rhp,rhp,RHP,773000,0.7,rhp,RHP,1,773000,0.7
2025,BAL,Yennier Cano,rhp,rhp,RHP,772900,0.1,rhp,RHP,1,772900,0.1
2025,SDP,Randy Vásquez,rhp,rhp,RHP,772800,0.8,rhp,RHP,2,386400,0.4
2025,SDP,Randy Vásquez,s,rhp,RHP,772800,0.8,s,SS,2,386400,0.4
2025,MIN,Edouard Julien,2b,2b,2B,772750,-0.8,2b,2B,1,772750,-0.8
2025,BAL,Jordan Westburg,ss,ss,SS,772700,1.9,ss,SS,1,772700,1.9
2025,NA,Oswald Peraza,ss,ss,SS,772700,NA,ss,SS,1,772700,NA
2025,TEX,Robert Garcia,lhp,lhp,LHP,772500,0.5,lhp,LHP,1,772500,0.5
2025,ARI,Bryce Jarvis,rhp,rhp,RHP,772300,0,rhp,RHP,1,772300,0
2025,ARI,Jose Herrera,c,c,C,772200,-0.3,c,C,1,772200,-0.3
2025,NA,Zack Thompson,lhp,lhp,LHP,772200,NA,lhp,LHP,2,386100,NA
2025,NA,Zack Thompson,s,lhp,LHP,772200,NA,s,SS,2,386100,NA
2025,MIL,Garrett Mitchell,cf,cf,CF,772000,0.4,cf,CF,1,772000,0.4
2025,NA,Jonah Bride,1b,1b,1B,772000,NA,1b,1B,1,772000,NA
2025,KCR,Dairon Blanco,lf,lf,LF,772000,-0.1,lf,LF,2,386000,-0.05
2025,KCR,Dairon Blanco,cf,lf,LF,772000,-0.1,cf,CF,2,386000,-0.05
2025,MIA,Xavier Edwards,ss,ss,SS,772000,2.5,ss,SS,1,772000,2.5
2025,TBR,Christopher Morel,3b,3b,3B,771800,-0.1,3b,3B,1,771800,-0.1
2025,MIL,Sal Frelick,rf,rf,RF,771800,3.6,rf,RF,1,771800,3.6
2025,TOR,Brendon Little,lhp,lhp,LHP,771800,1.3,lhp,LHP,1,771800,1.3
2025,BOS,Zack Kelly,rhp,rhp,RHP,771500,0.4,rhp,RHP,1,771500,0.4
2025,SEA,Gregory Santos,rhp,rhp,RHP,771100,-0.2,rhp,RHP,1,771100,-0.2
2025,NYM,Max Kranick,rhp,rhp,RHP,771000,0.3,rhp,RHP,1,771000,0.3
2025,PHI,Kody Clemens,2b,2b,2B,771000,1.3,2b,2B,1,771000,1.3
2025,CHW,Korey Lee,c,c,C,771000,0.2,c,C,1,771000,0.2
2025,NA,Declan Cronin,rhp,rhp,RHP,771000,NA,rhp,RHP,1,771000,NA
2025,CLE,Brayan Rocchio,ss,ss,SS,771000,0.4,ss,SS,1,771000,0.4
2025,CHC,Pete Crow-Armstrong,cf,cf,CF,771000,5.4,cf,CF,1,771000,5.4
2025,STL,Masyn Winn,ss,ss,SS,770850,3.5,ss,SS,1,770850,3.5
2025,NA,Grayson Rodriguez,rhp,rhp,RHP,770800,NA,rhp,RHP,1,770800,NA
2025,STL,Jordan Walker,rf,rf,RF,770800,-1.2,rf,RF,1,770800,-1.2
2025,MIN,Matt Wallner,rf,rf,RF,770750,1.4,rf,RF,1,770750,1.4
2025,DET,Wenceel Pérez,cf,cf,CF,770700,1.7,cf,CF,1,770700,1.7
2025,CHW,Miguel Vargas,3b,3b,3B,770400,1.3,3b,3B,1,770400,1.3
2025,STL,Iván Herrera,c,c,C,770300,2.7,c,C,1,770300,2.7
2025,STL,Michael Siani,of,of,OF,770250,-0.1,of,OF,1,770250,-0.1
2025,CLE,Gabriel Arias,ss,ss,SS,770200,1.1,ss,SS,1,770200,1.1
2025,TBR,Jonny DeLuca,lf,lf,LF,770100,0.6,lf,LF,1,770100,0.6
2025,WSN,Mason Thompson,rhp,rhp,RHP,770000,-0.1,rhp,RHP,1,770000,-0.1
2025,COL,Jake Bird,rhp,rhp,RHP,770000,0.5,rhp,RHP,1,770000,0.5
2025,ATH,JP Sears,lhp,lhp,LHP,770000,0.5,lhp,LHP,2,385000,0.25
2025,ATH,JP Sears,s,lhp,LHP,770000,0.5,s,SS,2,385000,0.25
2025,ATH,JJ Bleday,cf,cf,CF,770000,-0.1,cf,CF,1,770000,-0.1
2025,ATH,Shea Langeliers,c,c,C,770000,3.9,c,C,1,770000,3.9
2025,NA,Ken Waldichuk,lhp,lhp,LHP,770000,NA,lhp,LHP,2,385000,NA
2025,NA,Ken Waldichuk,s,lhp,LHP,770000,NA,s,SS,2,385000,NA
2025,CLE,Nolan Jones,3b,3b,3B,770000,-0.4,3b,3B,1,770000,-0.4
2025,CIN,Matt McLain,ss,ss,SS,770000,1.4,ss,SS,1,770000,1.4
2025,NA,Brandon Williamson,lhp,lhp,LHP,770000,NA,lhp,LHP,1,770000,NA
2025,CIN,Andrew Abbott,lhp,lhp,LHP,770000,3.9,lhp,LHP,1,770000,3.9
2025,CIN,Elly De La Cruz,ss,ss,SS,770000,4.3,ss,SS,1,770000,4.3
2025,HOU,Kaleb Ort,rhp,rhp,RHP,770000,-0.3,rhp,RHP,1,770000,-0.3
2025,CIN,Christian Encarnacion-Strand,1b,1b,1B,770000,-0.6,1b,1B,2,385000,-0.3
2025,CIN,Christian Encarnacion-Strand,3b,1b,1B,770000,-0.6,3b,3B,2,385000,-0.3
2025,CHW,Lenyn Sosa,2b,2b,2B,770000,1.3,2b,2B,2,385000,0.65
2025,CHW,Lenyn Sosa,ss,2b,2B,770000,1.3,ss,SS,2,385000,0.65
2025,MIA,George Soriano,rhp,rhp,RHP,770000,-0.7,rhp,RHP,1,770000,-0.7
2025,HOU,Shawn Dubin,rhp,rhp,RHP,770000,-0.1,rhp,RHP,1,770000,-0.1
2025,LAD,Andy Pages,cf,cf,CF,770000,4.1,cf,CF,1,770000,4.1
2025,SFG,Randy Rodríguez,rhp,rhp,RHP,770000,1.4,rhp,RHP,1,770000,1.4
2025,ATL,Spencer Schwellenbach,rhp,rhp,RHP,770000,2.4,rhp,RHP,1,770000,2.4
2025,NA,Jerar Encarnación,rf,rf,RF,770000,NA,rf,RF,1,770000,NA
2025,NA,Daysbel Hernandez,rhp,rhp,RHP,770000,NA,rhp,RHP,1,770000,NA
2025,ATL,Grant Holmes,rhp,rhp,RHP,770000,0.9,rhp,RHP,1,770000,0.9
2025,NA,Kyle Hurt,rhp,rhp,RHP,770000,NA,rhp,RHP,1,770000,NA
2025,ATL,AJ Smith-Shawver,rhp,rhp,RHP,770000,0.6,rhp,RHP,1,770000,0.6
2025,NA,River Ryan,rhp,rhp,RHP,770000,NA,rhp,RHP,1,770000,NA
2025,LAA,Jack Kochanowicz,rhp,rhp,RHP,770000,-0.6,rhp,RHP,2,385000,-0.3
2025,LAA,Jack Kochanowicz,s,rhp,RHP,770000,-0.6,s,SS,2,385000,-0.3
2025,LAA,Kyren Paris,ss,ss,SS,770000,0.4,ss,SS,1,770000,0.4
2025,LAA,Ryan Zeferjahn,rhp,rhp,RHP,770000,-0.6,rhp,RHP,1,770000,-0.6
2025,MIA,Eric Wagaman,inf,inf,INF,770000,-0.4,inf,INF,1,770000,-0.4
2025,ATL,Nacho Alvarez Jr.,ss,ss,SS,770000,0.2,ss,SS,2,385000,0.1
2025,ATL,Nacho Alvarez Jr.,3b,ss,SS,770000,0.2,3b,3B,2,385000,0.1
2025,NA,Alex Faedo,rhp,rhp,RHP,769900,NA,rhp,RHP,1,769900,NA
2025,HOU,J.P. France,rhp,rhp,RHP,769900,0.1,rhp,RHP,2,384950,0.05
2025,HOU,J.P. France,s,rhp,RHP,769900,0.1,s,SS,2,384950,0.05
2025,MIA,Eury Pérez,rhp,rhp,RHP,769500,1.9,rhp,RHP,1,769500,1.9
2025,NA,Jhony Brito,rhp,rhp,RHP,769500,NA,rhp,RHP,1,769500,NA
2025,TBR,Manuel Rodríguez,rhp,rhp,RHP,769400,0.7,rhp,RHP,1,769400,0.7
2025,WSN,Alex Call,cf,cf,CF,769100,0.9,cf,CF,1,769100,0.9
2025,CHW,Jonathan Cannon,rhp,rhp,RHP,769100,0.4,rhp,RHP,2,384550,0.2
2025,CHW,Jonathan Cannon,s,rhp,RHP,769100,0.4,s,SS,2,384550,0.2
2025,NA,Alec Marsh,rhp,rhp,RHP,769000,NA,rhp,RHP,1,769000,NA
2025,MIA,Dane Myers,of,of,OF,769000,0,of,OF,1,769000,0
2025,BAL,Bryan Baker,rhp,rhp,RHP,768700,0.5,rhp,RHP,1,768700,0.5
2025,WSN,Jacob Young,cf,cf,CF,768700,1,cf,CF,1,768700,1
2025,TBR,Jesse Scholtens,rhp,rhp,RHP,768600,0.1,rhp,RHP,1,768600,0.1
2025,STL,Ryan Fernandez,rhp,rhp,RHP,768600,-0.3,rhp,RHP,1,768600,-0.3
2025,STL,Pedro Pagés,c,c,C,768300,1.6,c,C,1,768300,1.6
2025,MIN,Simeon Woods-Richardson,rhp,rhp,RHP,768250,1.2,rhp,RHP,2,384125,0.6
2025,MIN,Simeon Woods-Richardson,s,rhp,RHP,768250,1.2,s,SS,2,384125,0.6
2025,MIA,Kyle Stowers,lf,lf,LF,768200,4,lf,LF,1,768200,4
2025,CHW,Cam Booser,lhp,lhp,LHP,768200,-0.6,lhp,LHP,1,768200,-0.6
2025,NA,Louie Varland,rhp,rhp,RHP,768150,NA,rhp,RHP,1,768150,NA
2025,MIA,Max Meyer,rhp,rhp,RHP,768000,0.5,rhp,RHP,2,384000,0.25
2025,MIA,Max Meyer,s,rhp,RHP,768000,0.5,s,SS,2,384000,0.25
2025,SEA,Miles Mastrobuoni,2b,2b,2B,768000,0.3,2b,2B,1,768000,0.3
2025,NYY,Will Warren,rhp,rhp,RHP,767600,2.1,rhp,RHP,1,767600,2.1
2025,PIT,Spencer Horwitz,1b,1b,1B,767500,1.7,1b,1B,1,767500,1.7
2025,WSN,Mitchell Parker,lhp,lhp,LHP,767200,0.9,lhp,LHP,2,383600,0.45
2025,WSN,Mitchell Parker,s,lhp,LHP,767200,0.9,s,SS,2,383600,0.45
2025,DET,Brant Hurter,lhp,lhp,LHP,767100,0.6,lhp,LHP,1,767100,0.6
2025,STL,Kyle Leahy,rhp,rhp,RHP,767000,1.4,rhp,RHP,1,767000,1.4
2025,CHC,Porter Hodge,rhp,rhp,RHP,767000,-0.6,rhp,RHP,1,767000,-0.6
2025,CLE,Jhonkensy Noel,1b,1b,1B,766900,-1.1,1b,1B,2,383450,-0.55
2025,CLE,Jhonkensy Noel,3b,1b,1B,766900,-1.1,3b,3B,2,383450,-0.55
2025,TOR,Nathan Lukes,of,of,OF,766800,1.8,of,OF,1,766800,1.8
2025,TBR,Jonathan Aranda,2b,2b,2B,766500,2.5,2b,2B,1,766500,2.5
2025,HOU,Bryan King,lhp,lhp,LHP,766400,0.7,lhp,LHP,1,766400,0.7
2025,ARI,Blaze Alexander,ss,ss,SS,766300,1,ss,SS,1,766300,1
2025,MIL,DL Hall,lhp,lhp,LHP,766100,0.4,lhp,LHP,2,383050,0.2
2025,MIL,DL Hall,s,lhp,LHP,766100,0.4,s,SS,2,383050,0.2
2025,STL,Luken Baker,1b,1b,1B,766100,0,1b,1B,1,766100,0
2025,BAL,Cade Povich,lhp,lhp,LHP,766100,1.4,lhp,LHP,2,383050,0.7
2025,BAL,Cade Povich,s,lhp,LHP,766100,1.4,s,SS,2,383050,0.7
2025,NYM,Ronny Mauricio,ss,ss,SS,766000,0.7,ss,SS,1,766000,0.7
2025,CLE,Daniel Schneemann,3b,3b,3B,766000,1.3,3b,3B,1,766000,1.3
2025,SEA,Emerson Hancock,rhp,rhp,RHP,766000,0,rhp,RHP,1,766000,0
2025,DET,Brenan Hanifee,rhp,rhp,RHP,766000,0.6,rhp,RHP,1,766000,0.6
2025,BOS,Richard Fitts,rhp,rhp,RHP,766000,-0.3,rhp,RHP,2,383000,-0.15
2025,BOS,Richard Fitts,s,rhp,RHP,766000,-0.3,s,SS,2,383000,-0.15
2025,NYM,Luisangel Acuña,ss,ss,SS,766000,0.4,ss,SS,1,766000,0.4
2025,CHW,Jordan Leasure,rhp,rhp,RHP,765800,0.5,rhp,RHP,1,765800,0.5
2025,CLE,Slade Cecconi,rhp,rhp,RHP,765500,0.7,rhp,RHP,1,765500,0.7
2025,CHW,Davis Martin,rhp,rhp,RHP,765450,1.3,rhp,RHP,2,382725,0.65
2025,CHW,Davis Martin,s,rhp,RHP,765450,1.3,s,SS,2,382725,0.65
2025,NA,Jose Ferrer,lhp,lhp,LHP,765400,NA,lhp,LHP,1,765400,NA
2025,MIL,Robert Gasser,lhp,lhp,LHP,765400,-0.1,lhp,LHP,1,765400,-0.1
2025,HOU,Taylor Trammell,of,of,OF,765200,-0.2,of,OF,1,765200,-0.2
2025,NYY,Yoendrys Gómez,rhp,rhp,RHP,765050,0.1,rhp,RHP,1,765050,0.1
2025,ATH,Mason Miller,rhp,rhp,RHP,765000,2,rhp,RHP,2,382500,1
2025,ATH,Mason Miller,c,rhp,RHP,765000,2,c,C,2,382500,1
2025,COL,Brenton Doyle,cf,cf,CF,765000,0.4,cf,CF,1,765000,0.4
2025,COL,Sean Bouchard,1b,1b,1B,765000,-0.7,1b,1B,1,765000,-0.7
2025,NA,Luis Medina,rhp,rhp,RHP,765000,NA,rhp,RHP,1,765000,NA
2025,ATH,Zack Gelof,2b,2b,2B,765000,-0.3,2b,2B,1,765000,-0.3
2025,COL,Michael Toglia,1b,1b,1B,765000,-2.2,1b,1B,1,765000,-2.2
2025,ATH,Tyler Soderstrom,lf,lf,LF,765000,3.4,lf,LF,1,765000,3.4
2025,COL,Victor Vodnik,rhp,rhp,RHP,765000,0.5,rhp,RHP,1,765000,0.5
2025,COL,Hunter Goodman,c,c,C,765000,3.4,c,C,1,765000,3.4
2025,ATH,Osvaldo Bido,rhp,rhp,RHP,765000,-0.6,rhp,RHP,2,382500,-0.3
2025,ATH,Osvaldo Bido,s,rhp,RHP,765000,-0.6,s,SS,2,382500,-0.3
2025,ATH,Max Schuemann,2b,2b,2B,765000,0.6,2b,2B,1,765000,0.6
2025,ATH,Mitch Spence,rhp,rhp,RHP,765000,0,rhp,RHP,1,765000,0
2025,CIN,Carson Spiers,rhp,rhp,RHP,765000,0,rhp,RHP,1,765000,0
2025,SFG,Landen Roupp,rhp,rhp,RHP,765000,1.1,rhp,RHP,2,382500,0.55
2025,SFG,Landen Roupp,s,rhp,RHP,765000,1.1,s,SS,2,382500,0.55
2025,SFG,Hayden Birdsong,rhp,rhp,RHP,765000,0,rhp,RHP,1,765000,0
2025,SFG,Spencer Bivens,rhp,rhp,RHP,765000,0.4,rhp,RHP,1,765000,0.4
2025,MIA,Valente Bellozo,rhp,rhp,RHP,765000,-0.2,rhp,RHP,1,765000,-0.2
2025,MIA,Connor Norby,2b,2b,2B,765000,0.5,2b,2B,1,765000,0.5
2025,DET,Ryan Kreidler,ss,ss,SS,764900,-0.4,ss,SS,1,764900,-0.4
2025,BAL,Jackson Holliday,2b,2b,2B,764800,1.2,2b,2B,1,764800,1.2
2025,NA,Drew Thorpe,rhp,rhp,RHP,764750,NA,rhp,RHP,1,764750,NA
2025,CLE,Erik Sabrowski,lhp,lhp,LHP,764700,0.3,lhp,LHP,1,764700,0.3
2025,WSN,James Wood,lf,lf,LF,764600,3.3,lf,LF,1,764600,3.3
2025,SDP,Alek Jacob,rhp,rhp,RHP,764500,-0.4,rhp,RHP,1,764500,-0.4
2025,NA,Christian Scott,rhp,rhp,RHP,764500,NA,rhp,RHP,1,764500,NA
2025,TEX,Gerson Garabito,rhp,rhp,RHP,764500,0,rhp,RHP,1,764500,0
2025,MIN,Brooks Lee,3b,3b,3B,764450,0.3,3b,3B,2,382225,0.15
2025,MIN,Brooks Lee,ss,3b,3B,764450,0.3,ss,SS,2,382225,0.15
2025,NA,D.J. Herz,lhp,lhp,LHP,764200,NA,lhp,LHP,1,764200,NA
2025,STL,Chris Roycroft,rhp,rhp,RHP,764150,-0.1,rhp,RHP,1,764150,-0.1
2025,STL,Victor Scott II,cf,cf,CF,764150,1.7,cf,CF,1,764150,1.7
2025,TBR,Junior Caminero,3b,3b,3B,764100,4.6,3b,3B,1,764100,4.6
2025,BAL,Heston Kjerstad,of,of,OF,764000,-1.1,of,OF,1,764000,-1.1
2025,PHI,Weston Wilson,3b,3b,3B,764000,-0.4,3b,3B,2,382000,-0.2
2025,PHI,Weston Wilson,of,3b,3B,764000,-0.4,of,OF,2,382000,-0.2
2025,MIA,Tyler Phillips,rhp,rhp,RHP,764000,0.1,rhp,RHP,1,764000,0.1
2025,DET,Trey Sweeney,ss,ss,SS,764000,-0.9,ss,SS,1,764000,-0.9
2025,MIL,Oliver Dunn,2b,2b,2B,763700,-0.3,2b,2B,2,381850,-0.15
2025,MIL,Oliver Dunn,lf,2b,2B,763700,-0.3,lf,LF,2,381850,-0.15
2025,DET,Sawyer Gipson-Long,rhp,rhp,RHP,763600,-0.3,rhp,RHP,1,763600,-0.3
2025,NA,Carlos Narvaez,c,c,C,763500,NA,c,C,1,763500,NA
2025,NA,Zach Penrod,lhp,lhp,LHP,763500,NA,lhp,LHP,1,763500,NA
2025,TBR,Mason Englert,rhp,rhp,RHP,763400,0.6,rhp,RHP,1,763400,0.6
